24.5875 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [2560, 1440]. Using actual size
25.8746 	EXP 	Created confidence_resp_prompt_main = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='confidence_resp_prompt_main', opacity=1, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text='Please rate your confidence in your answer.', units='height', win=Window(...), wrapWidth=1)
25.9142 	EXP 	Created confidence_ratebar = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='ratebar.png', interpolate=False, mask=None, maskParams=None, name='confidence_ratebar', opacity=1, ori=0.0, pos=array([ 0.  , -0.05]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
25.9301 	EXP 	Created byebye = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='byebye', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
25.9525 	EXP 	welcome_text: autoDraw = True
40.5361 	DATA 	Keypress: m
40.5508 	EXP 	welcome_text: autoDraw = False
40.5508 	EXP 	encoding_instruct_text: text = 'You are in block 1\n\nNow, you will see the pictures, each for 2 seconds.\n\nPlease try to remember as much as possible.\n\n\nWhen you are ready to begin, press the "R" key.'
40.5508 	EXP 	encoding_instruct_text: autoDraw = True
50.6257 	EXP 	Created sequence: sequential, trialTypes=48, nReps=1, seed=None
50.6261 	EXP 	New trial (rep=0, index=0): {'stim': 'SetC/187a.jpg'}
50.6296 	DATA 	Keypress: r
50.6410 	EXP 	encoding_instruct_text: autoDraw = False
50.6410 	EXP 	fixation: autoDraw = True
51.1501 	EXP 	fixation: autoDraw = False
51.1501 	EXP 	encoding_img: size = array([0.17152778, 0.27777778])
51.1501 	EXP 	encoding_img: image = 'SetC/187a.jpg'
51.1501 	EXP 	encoding_img: autoDraw = True
53.1260 	EXP 	New trial (rep=0, index=1): {'stim': 'SetC/142a.jpg'}
53.1512 	EXP 	encoding_img: autoDraw = False
53.1512 	EXP 	fixation: autoDraw = True
53.6511 	EXP 	fixation: autoDraw = False
53.6511 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
53.6511 	EXP 	encoding_img: image = 'SetC/142a.jpg'
53.6511 	EXP 	encoding_img: autoDraw = True
55.6266 	EXP 	New trial (rep=0, index=2): {'stim': 'SetD/153a.jpg'}
55.6422 	EXP 	encoding_img: autoDraw = False
55.6422 	EXP 	fixation: autoDraw = True
56.1430 	EXP 	fixation: autoDraw = False
56.1430 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
56.1430 	EXP 	encoding_img: image = 'SetD/153a.jpg'
56.1430 	EXP 	encoding_img: autoDraw = True
58.1268 	EXP 	New trial (rep=0, index=3): {'stim': 'SetD/137a.jpg'}
58.1430 	EXP 	encoding_img: autoDraw = False
58.1430 	EXP 	fixation: autoDraw = True
58.6600 	EXP 	fixation: autoDraw = False
58.6600 	EXP 	encoding_img: size = array([0.27777778, 0.25486111])
58.6600 	EXP 	encoding_img: image = 'SetD/137a.jpg'
58.6600 	EXP 	encoding_img: autoDraw = True
60.6280 	EXP 	New trial (rep=0, index=4): {'stim': 'SetC/190a.jpg'}
60.6439 	EXP 	encoding_img: autoDraw = False
60.6439 	EXP 	fixation: autoDraw = True
61.1500 	EXP 	fixation: autoDraw = False
61.1500 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
61.1500 	EXP 	encoding_img: image = 'SetC/190a.jpg'
61.1500 	EXP 	encoding_img: autoDraw = True
63.1286 	EXP 	New trial (rep=0, index=5): {'stim': 'SetC/039a.jpg'}
63.1446 	EXP 	encoding_img: autoDraw = False
63.1446 	EXP 	fixation: autoDraw = True
63.6435 	EXP 	fixation: autoDraw = False
63.6435 	EXP 	encoding_img: size = array([0.26597222, 0.27777778])
63.6435 	EXP 	encoding_img: image = 'SetC/039a.jpg'
63.6435 	EXP 	encoding_img: autoDraw = True
65.6288 	EXP 	New trial (rep=0, index=6): {'stim': 'SetC/141a.jpg'}
65.6455 	EXP 	encoding_img: autoDraw = False
65.6455 	EXP 	fixation: autoDraw = True
66.1446 	EXP 	fixation: autoDraw = False
66.1446 	EXP 	encoding_img: size = array([0.25902778, 0.27777778])
66.1446 	EXP 	encoding_img: image = 'SetC/141a.jpg'
66.1446 	EXP 	encoding_img: autoDraw = True
68.1288 	EXP 	New trial (rep=0, index=7): {'stim': 'SetD/031a.jpg'}
68.1454 	EXP 	encoding_img: autoDraw = False
68.1454 	EXP 	fixation: autoDraw = True
68.6501 	EXP 	fixation: autoDraw = False
68.6501 	EXP 	encoding_img: size = array([0.24305556, 0.27708333])
68.6501 	EXP 	encoding_img: image = 'SetD/031a.jpg'
68.6501 	EXP 	encoding_img: autoDraw = True
70.6304 	EXP 	New trial (rep=0, index=8): {'stim': 'SetD/109a.jpg'}
70.6464 	EXP 	encoding_img: autoDraw = False
70.6464 	EXP 	fixation: autoDraw = True
71.1464 	EXP 	fixation: autoDraw = False
71.1464 	EXP 	encoding_img: size = array([0.27777778, 0.18472222])
71.1464 	EXP 	encoding_img: image = 'SetD/109a.jpg'
71.1464 	EXP 	encoding_img: autoDraw = True
73.1305 	EXP 	New trial (rep=0, index=9): {'stim': 'SetC/002a.jpg'}
73.1469 	EXP 	encoding_img: autoDraw = False
73.1469 	EXP 	fixation: autoDraw = True
73.6461 	EXP 	fixation: autoDraw = False
73.6461 	EXP 	encoding_img: size = array([0.18333333, 0.27777778])
73.6461 	EXP 	encoding_img: image = 'SetC/002a.jpg'
73.6461 	EXP 	encoding_img: autoDraw = True
75.6316 	EXP 	New trial (rep=0, index=10): {'stim': 'SetD/011a.jpg'}
75.6469 	EXP 	encoding_img: autoDraw = False
75.6469 	EXP 	fixation: autoDraw = True
76.1480 	EXP 	fixation: autoDraw = False
76.1480 	EXP 	encoding_img: size = array([0.27708333, 0.27083333])
76.1480 	EXP 	encoding_img: image = 'SetD/011a.jpg'
76.1480 	EXP 	encoding_img: autoDraw = True
78.1325 	EXP 	New trial (rep=0, index=11): {'stim': 'SetD/063a.jpg'}
78.1481 	EXP 	encoding_img: autoDraw = False
78.1481 	EXP 	fixation: autoDraw = True
78.6478 	EXP 	fixation: autoDraw = False
78.6478 	EXP 	encoding_img: size = array([0.27708333, 0.21736111])
78.6478 	EXP 	encoding_img: image = 'SetD/063a.jpg'
78.6478 	EXP 	encoding_img: autoDraw = True
80.6323 	EXP 	New trial (rep=0, index=12): {'stim': 'SetC/019a.jpg'}
80.6489 	EXP 	encoding_img: autoDraw = False
80.6489 	EXP 	fixation: autoDraw = True
81.1484 	EXP 	fixation: autoDraw = False
81.1484 	EXP 	encoding_img: size = array([0.27777778, 0.14513889])
81.1484 	EXP 	encoding_img: image = 'SetC/019a.jpg'
81.1484 	EXP 	encoding_img: autoDraw = True
83.1328 	EXP 	New trial (rep=0, index=13): {'stim': 'SetD/018a.jpg'}
83.1493 	EXP 	encoding_img: autoDraw = False
83.1493 	EXP 	fixation: autoDraw = True
83.6487 	EXP 	fixation: autoDraw = False
83.6487 	EXP 	encoding_img: size = array([0.27708333, 0.27708333])
83.6487 	EXP 	encoding_img: image = 'SetD/018a.jpg'
83.6487 	EXP 	encoding_img: autoDraw = True
85.6342 	EXP 	New trial (rep=0, index=14): {'stim': 'SetC/069a.jpg'}
85.6508 	EXP 	encoding_img: autoDraw = False
85.6508 	EXP 	fixation: autoDraw = True
86.1492 	EXP 	fixation: autoDraw = False
86.1492 	EXP 	encoding_img: size = array([0.27777778, 0.13888889])
86.1492 	EXP 	encoding_img: image = 'SetC/069a.jpg'
86.1492 	EXP 	encoding_img: autoDraw = True
88.1341 	EXP 	New trial (rep=0, index=15): {'stim': 'SetD/161a.jpg'}
88.1502 	EXP 	encoding_img: autoDraw = False
88.1502 	EXP 	fixation: autoDraw = True
88.6506 	EXP 	fixation: autoDraw = False
88.6506 	EXP 	encoding_img: size = array([0.27777778, 0.25347222])
88.6506 	EXP 	encoding_img: image = 'SetD/161a.jpg'
88.6506 	EXP 	encoding_img: autoDraw = True
90.6351 	EXP 	New trial (rep=0, index=16): {'stim': 'SetD/098a.jpg'}
90.6517 	EXP 	encoding_img: autoDraw = False
90.6517 	EXP 	fixation: autoDraw = True
91.1512 	EXP 	fixation: autoDraw = False
91.1512 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
91.1512 	EXP 	encoding_img: image = 'SetD/098a.jpg'
91.1512 	EXP 	encoding_img: autoDraw = True
93.1353 	EXP 	New trial (rep=0, index=17): {'stim': 'SetC/116a.jpg'}
93.1521 	EXP 	encoding_img: autoDraw = False
93.1521 	EXP 	fixation: autoDraw = True
93.6516 	EXP 	fixation: autoDraw = False
93.6516 	EXP 	encoding_img: size = array([0.27777778, 0.18472222])
93.6516 	EXP 	encoding_img: image = 'SetC/116a.jpg'
93.6516 	EXP 	encoding_img: autoDraw = True
95.6369 	EXP 	New trial (rep=0, index=18): {'stim': 'SetD/028a.jpg'}
95.6529 	EXP 	encoding_img: autoDraw = False
95.6529 	EXP 	fixation: autoDraw = True
96.1522 	EXP 	fixation: autoDraw = False
96.1522 	EXP 	encoding_img: size = array([0.18194444, 0.27708333])
96.1522 	EXP 	encoding_img: image = 'SetD/028a.jpg'
96.1522 	EXP 	encoding_img: autoDraw = True
98.1375 	EXP 	New trial (rep=0, index=19): {'stim': 'SetC/026a.jpg'}
98.1522 	EXP 	encoding_img: autoDraw = False
98.1522 	EXP 	fixation: autoDraw = True
98.6525 	EXP 	fixation: autoDraw = False
98.6525 	EXP 	encoding_img: size = array([0.18402778, 0.27777778])
98.6525 	EXP 	encoding_img: image = 'SetC/026a.jpg'
98.6525 	EXP 	encoding_img: autoDraw = True
100.6373 	EXP 	New trial (rep=0, index=20): {'stim': 'SetD/001a.jpg'}
100.6542 	EXP 	encoding_img: autoDraw = False
100.6542 	EXP 	fixation: autoDraw = True
101.1542 	EXP 	fixation: autoDraw = False
101.1542 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
101.1542 	EXP 	encoding_img: image = 'SetD/001a.jpg'
101.1542 	EXP 	encoding_img: autoDraw = True
103.1386 	EXP 	New trial (rep=0, index=21): {'stim': 'SetC/123a.jpg'}
103.1537 	EXP 	encoding_img: autoDraw = False
103.1537 	EXP 	fixation: autoDraw = True
103.6541 	EXP 	fixation: autoDraw = False
103.6541 	EXP 	encoding_img: size = array([0.27777778, 0.21736111])
103.6541 	EXP 	encoding_img: image = 'SetC/123a.jpg'
103.6541 	EXP 	encoding_img: autoDraw = True
105.6390 	EXP 	New trial (rep=0, index=22): {'stim': 'SetD/147a.jpg'}
105.6554 	EXP 	encoding_img: autoDraw = False
105.6554 	EXP 	fixation: autoDraw = True
106.1547 	EXP 	fixation: autoDraw = False
106.1547 	EXP 	encoding_img: size = array([0.27777778, 0.18472222])
106.1547 	EXP 	encoding_img: image = 'SetD/147a.jpg'
106.1547 	EXP 	encoding_img: autoDraw = True
108.1390 	EXP 	New trial (rep=0, index=23): {'stim': 'SetC/099a.jpg'}
108.1552 	EXP 	encoding_img: autoDraw = False
108.1552 	EXP 	fixation: autoDraw = True
108.6551 	EXP 	fixation: autoDraw = False
108.6551 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
108.6551 	EXP 	encoding_img: image = 'SetC/099a.jpg'
108.6551 	EXP 	encoding_img: autoDraw = True
110.6406 	EXP 	New trial (rep=0, index=24): {'stim': 'SetD/174a.jpg'}
110.6560 	EXP 	encoding_img: autoDraw = False
110.6560 	EXP 	fixation: autoDraw = True
111.1559 	EXP 	fixation: autoDraw = False
111.1559 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
111.1559 	EXP 	encoding_img: image = 'SetD/174a.jpg'
111.1559 	EXP 	encoding_img: autoDraw = True
113.1409 	EXP 	New trial (rep=0, index=25): {'stim': 'SetC/145a.jpg'}
113.1570 	EXP 	encoding_img: autoDraw = False
113.1570 	EXP 	fixation: autoDraw = True
113.6569 	EXP 	fixation: autoDraw = False
113.6569 	EXP 	encoding_img: size = array([0.15416667, 0.27777778])
113.6569 	EXP 	encoding_img: image = 'SetC/145a.jpg'
113.6569 	EXP 	encoding_img: autoDraw = True
115.6414 	EXP 	New trial (rep=0, index=26): {'stim': 'SetD/027a.jpg'}
115.6581 	EXP 	encoding_img: autoDraw = False
115.6581 	EXP 	fixation: autoDraw = True
116.1571 	EXP 	fixation: autoDraw = False
116.1571 	EXP 	encoding_img: size = array([0.27777778, 0.21388889])
116.1571 	EXP 	encoding_img: image = 'SetD/027a.jpg'
116.1571 	EXP 	encoding_img: autoDraw = True
118.1257 	EXP 	New trial (rep=0, index=27): {'stim': 'SetC/052a.jpg'}
118.1417 	EXP 	encoding_img: autoDraw = False
118.1417 	EXP 	fixation: autoDraw = True
118.6419 	EXP 	fixation: autoDraw = False
118.6419 	EXP 	fixation: autoDraw = False
118.6419 	EXP 	encoding_img: size = array([0.27708333, 0.20208333])
118.6419 	EXP 	encoding_img: image = 'SetC/052a.jpg'
118.6419 	EXP 	encoding_img: autoDraw = True
120.6270 	EXP 	New trial (rep=0, index=28): {'stim': 'SetD/010a.jpg'}
120.6426 	EXP 	encoding_img: autoDraw = False
120.6426 	EXP 	fixation: autoDraw = True
121.1425 	EXP 	fixation: autoDraw = False
121.1425 	EXP 	encoding_img: size = array([0.27708333, 0.27708333])
121.1425 	EXP 	encoding_img: image = 'SetD/010a.jpg'
121.1425 	EXP 	encoding_img: autoDraw = True
123.1263 	EXP 	New trial (rep=0, index=29): {'stim': 'SetD/003a.jpg'}
123.1429 	EXP 	encoding_img: autoDraw = False
123.1429 	EXP 	fixation: autoDraw = True
123.6421 	EXP 	fixation: autoDraw = False
123.6421 	EXP 	encoding_img: size = array([0.27152778, 0.27777778])
123.6421 	EXP 	encoding_img: image = 'SetD/003a.jpg'
123.6421 	EXP 	encoding_img: autoDraw = True
125.6282 	EXP 	New trial (rep=0, index=30): {'stim': 'SetD/096a.jpg'}
125.6444 	EXP 	encoding_img: autoDraw = False
125.6444 	EXP 	fixation: autoDraw = True
126.1432 	EXP 	fixation: autoDraw = False
126.1432 	EXP 	encoding_img: size = array([0.18125   , 0.27708333])
126.1432 	EXP 	encoding_img: image = 'SetD/096a.jpg'
126.1432 	EXP 	encoding_img: autoDraw = True
128.1275 	EXP 	New trial (rep=0, index=31): {'stim': 'SetC/089a.jpg'}
128.1440 	EXP 	encoding_img: autoDraw = False
128.1440 	EXP 	fixation: autoDraw = True
128.6445 	EXP 	fixation: autoDraw = False
128.6445 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
128.6445 	EXP 	encoding_img: image = 'SetC/089a.jpg'
128.6445 	EXP 	encoding_img: autoDraw = True
130.6283 	EXP 	New trial (rep=0, index=32): {'stim': 'SetD/106a.jpg'}
130.6445 	EXP 	encoding_img: autoDraw = False
130.6445 	EXP 	fixation: autoDraw = True
131.1453 	EXP 	fixation: autoDraw = False
131.1453 	EXP 	encoding_img: size = array([0.27777778, 0.20833333])
131.1453 	EXP 	encoding_img: image = 'SetD/106a.jpg'
131.1453 	EXP 	encoding_img: autoDraw = True
133.1295 	EXP 	New trial (rep=0, index=33): {'stim': 'SetC/030a.jpg'}
133.1455 	EXP 	encoding_img: autoDraw = False
133.1455 	EXP 	fixation: autoDraw = True
133.6452 	EXP 	fixation: autoDraw = False
133.6452 	EXP 	encoding_img: size = array([0.27638889, 0.21388889])
133.6452 	EXP 	encoding_img: image = 'SetC/030a.jpg'
133.6452 	EXP 	encoding_img: autoDraw = True
135.6300 	EXP 	New trial (rep=0, index=34): {'stim': 'SetD/101a.jpg'}
135.6468 	EXP 	encoding_img: autoDraw = False
135.6468 	EXP 	fixation: autoDraw = True
136.1460 	EXP 	fixation: autoDraw = False
136.1460 	EXP 	encoding_img: size = array([0.21736111, 0.27777778])
136.1460 	EXP 	encoding_img: image = 'SetD/101a.jpg'
136.1460 	EXP 	encoding_img: autoDraw = True
138.1302 	EXP 	New trial (rep=0, index=35): {'stim': 'SetC/118a.jpg'}
138.1468 	EXP 	encoding_img: autoDraw = False
138.1468 	EXP 	fixation: autoDraw = True
138.6463 	EXP 	fixation: autoDraw = False
138.6463 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
138.6463 	EXP 	encoding_img: image = 'SetC/118a.jpg'
138.6463 	EXP 	encoding_img: autoDraw = True
140.6319 	EXP 	New trial (rep=0, index=36): {'stim': 'SetC/028a.jpg'}
140.6467 	EXP 	encoding_img: autoDraw = False
140.6467 	EXP 	fixation: autoDraw = True
141.1476 	EXP 	fixation: autoDraw = False
141.1476 	EXP 	encoding_img: size = array([0.18333333, 0.27777778])
141.1476 	EXP 	encoding_img: image = 'SetC/028a.jpg'
141.1476 	EXP 	encoding_img: autoDraw = True
143.1316 	EXP 	New trial (rep=0, index=37): {'stim': 'SetC/117a.jpg'}
143.1476 	EXP 	encoding_img: autoDraw = False
143.1476 	EXP 	fixation: autoDraw = True
143.6475 	EXP 	fixation: autoDraw = False
143.6475 	EXP 	encoding_img: size = array([0.27777778, 0.23125   ])
143.6475 	EXP 	encoding_img: image = 'SetC/117a.jpg'
143.6475 	EXP 	encoding_img: autoDraw = True
145.6326 	EXP 	New trial (rep=0, index=38): {'stim': 'SetC/168a.jpg'}
145.6490 	EXP 	encoding_img: autoDraw = False
145.6490 	EXP 	fixation: autoDraw = True
146.1491 	EXP 	fixation: autoDraw = False
146.1491 	EXP 	encoding_img: size = array([0.27777778, 0.21666667])
146.1491 	EXP 	encoding_img: image = 'SetC/168a.jpg'
146.1491 	EXP 	encoding_img: autoDraw = True
148.1334 	EXP 	New trial (rep=0, index=39): {'stim': 'SetD/111a.jpg'}
148.1496 	EXP 	encoding_img: autoDraw = False
148.1496 	EXP 	fixation: autoDraw = True
148.6489 	EXP 	fixation: autoDraw = False
148.6489 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
148.6489 	EXP 	encoding_img: image = 'SetD/111a.jpg'
148.6489 	EXP 	encoding_img: autoDraw = True
150.6335 	EXP 	New trial (rep=0, index=40): {'stim': 'SetC/047a.jpg'}
150.6502 	EXP 	encoding_img: autoDraw = False
150.6502 	EXP 	fixation: autoDraw = True
151.1502 	EXP 	fixation: autoDraw = False
151.1502 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
151.1502 	EXP 	encoding_img: image = 'SetC/047a.jpg'
151.1502 	EXP 	encoding_img: autoDraw = True
153.1340 	EXP 	New trial (rep=0, index=41): {'stim': 'SetD/142a.jpg'}
153.1503 	EXP 	encoding_img: autoDraw = False
153.1503 	EXP 	fixation: autoDraw = True
153.6508 	EXP 	fixation: autoDraw = False
153.6508 	EXP 	encoding_img: size = array([0.27777778, 0.25902778])
153.6508 	EXP 	encoding_img: image = 'SetD/142a.jpg'
153.6508 	EXP 	encoding_img: autoDraw = True
155.6348 	EXP 	New trial (rep=0, index=42): {'stim': 'SetD/126a.jpg'}
155.6508 	EXP 	encoding_img: autoDraw = False
155.6508 	EXP 	fixation: autoDraw = True
156.1517 	EXP 	fixation: autoDraw = False
156.1517 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
156.1517 	EXP 	encoding_img: image = 'SetD/126a.jpg'
156.1517 	EXP 	encoding_img: autoDraw = True
158.1364 	EXP 	New trial (rep=0, index=43): {'stim': 'SetD/122a.jpg'}
158.1520 	EXP 	encoding_img: autoDraw = False
158.1520 	EXP 	fixation: autoDraw = True
158.6513 	EXP 	fixation: autoDraw = False
158.6513 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
158.6513 	EXP 	encoding_img: image = 'SetD/122a.jpg'
158.6513 	EXP 	encoding_img: autoDraw = True
160.6358 	EXP 	New trial (rep=0, index=44): {'stim': 'SetD/105a.jpg'}
160.6531 	EXP 	encoding_img: autoDraw = False
160.6531 	EXP 	fixation: autoDraw = True
161.1528 	EXP 	fixation: autoDraw = False
161.1528 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
161.1528 	EXP 	encoding_img: image = 'SetD/105a.jpg'
161.1528 	EXP 	encoding_img: autoDraw = True
163.1372 	EXP 	New trial (rep=0, index=45): {'stim': 'SetD/170a.jpg'}
163.1532 	EXP 	encoding_img: autoDraw = False
163.1532 	EXP 	fixation: autoDraw = True
163.6533 	EXP 	fixation: autoDraw = False
163.6533 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
163.6533 	EXP 	encoding_img: image = 'SetD/170a.jpg'
163.6533 	EXP 	encoding_img: autoDraw = True
